Date	Time	Acetic Acid	Acetone	Ammonia	C2H2	C2H4	C3H6	CH4	CO	CO2	Cyclopentene	Ethanol	Formaldehyde	Formic Acid	Furan	Glycolaldehyde	H2O	HCl	HCN	Isobutylene	Methanol	Methyl Formate	Methylpropionate	N2O	Nitrous Acid	NO	NO2	Ozone	SO2
2016/03/04	14:23:24.290	0.6764	10.6960	3.8947	0.0000	0.5990	0.0026	3.6274	50.8336	1119.1973	14.9638	0.0000	0.0000	0.1444	0.0000	1.9850	8527.7784	0.0000	2.5460	0.0000	0.8315	0.0411	1.1139	0.5015	0.9605	0.0000	49.4503	0.0000	2.2824
2016/03/04	14:23:38.983	3.2204	3.5281	1.2734	0.0000	0.2801	0.0294	2.0798	9.2539	818.4435	17.0871	0.0000	0.0000	0.1877	0.0000	1.3739	7318.2025	0.0000	1.4898	0.0877	0.5633	0.0204	1.2283	0.4784	0.8575	0.0000	54.4248	0.0000	0.9319
2016/03/04	14:23:49.361	4.0342	3.8681	2.7517	0.0000	0.4275	0.0000	2.8865	34.3567	986.7043	16.2427	0.0000	0.0000	0.2430	0.0000	1.5983	8196.4181	0.0000	1.8086	0.0000	0.6076	0.0501	1.1817	0.4202	0.7332	0.0000	52.6583	0.3622	1.6144
2016/03/04	14:23:58.723	2.9211	4.1710	2.5715	0.0000	0.3650	0.0000	2.7702	25.0762	936.7522	19.0294	0.0000	0.0020	0.1880	0.0000	1.3858	7707.1984	0.0000	1.9585	0.0000	0.8691	0.0085	1.1665	0.5036	1.1968	0.0000	50.5859	0.0000	1.8182
2016/03/04	14:24:08.771	3.2283	4.1742	1.5478	0.0000	0.2409	0.0034	2.0947	10.2944	828.8461	19.5699	0.0000	0.0260	0.1391	0.0000	1.2409	7169.3767	0.0000	1.4390	0.0000	0.5633	0.0587	1.2447	0.4780	1.2601	0.0000	50.6066	0.3310	1.4664
2016/03/04	14:24:18.451	2.6552	19.9887	1.3949	0.0000	0.3212	0.0411	2.1653	12.4813	849.5984	17.6831	0.0000	0.0000	0.3198	0.0000	1.8101	7455.8683	0.0000	1.4331	0.0327	0.5708	0.0713	1.2218	0.4872	1.0327	0.0000	54.6301	0.0000	1.2443
2016/03/04	14:24:28.105	4.1173	4.1064	2.1670	0.0000	0.3953	0.0201	2.7077	23.0356	945.9605	15.9276	0.0000	0.0090	0.1504	0.0000	1.5587	7560.6821	0.0000	1.7160	0.0000	0.7802	0.0185	1.1768	0.4617	0.9983	0.0000	50.6086	0.0008	1.4746
2016/03/04	14:24:37.898	2.9693	3.2114	2.3183	0.0000	0.3877	0.0213	2.8736	26.1372	945.0037	16.4185	0.0000	0.0018	0.1973	0.0000	0.9317	7969.1411	0.0000	1.9692	0.0000	0.6398	0.0510	1.1743	0.5034	1.0784	0.0000	51.6549	0.0000	1.4248
2016/03/04	14:24:47.579	3.9743	3.8530	2.6347	0.0000	0.3933	0.0291	2.9565	31.5564	1000.0608	15.8597	0.0000	0.0000	0.1792	0.0000	1.7110	8130.8031	0.0000	1.8071	0.0000	0.6669	0.0362	1.1472	0.4836	1.7612	0.0000	48.8305	0.0042	2.0438
2016/03/04	14:24:57.314	3.2419	4.0572	1.0849	0.0000	0.2349	0.0227	1.9023	5.6150	798.0793	18.6205	0.0000	0.0270	0.2229	0.0000	1.3832	7010.3823	0.0000	1.7767	0.0000	0.4421	0.0429	1.2408	0.4579	0.7183	0.0000	47.8184	0.0000	0.7613
2016/03/04	14:25:07.128	3.1268	3.0886	2.5400	0.0000	0.3846	0.0231	2.8832	30.0294	960.1748	20.1838	0.0000	0.0000	0.1679	0.0000	1.6488	7741.4929	0.0000	2.0415	0.0000	0.8327	0.0000	1.1387	0.5133	1.3326	0.0000	53.0236	0.0136	1.7700
2016/03/04	14:25:17.019	3.3795	3.4103	2.5183	0.0000	0.3317	0.0344	2.9584	31.3797	981.6571	17.5710	0.0000	0.0047	0.2244	0.0000	1.5420	7862.3099	0.0000	1.7598	0.0000	0.8943	0.1011	1.1346	0.4400	1.4294	0.0000	52.4361	0.1525	1.8420
2016/03/04	14:25:26.861	0.8077	2.7087	3.5141	0.0000	0.4818	0.0089	3.8476	58.1584	1093.3436	18.0659	0.0000	0.0128	0.2562	0.0000	1.9718	9011.4206	0.0000	2.1171	0.0000	0.8583	0.1421	1.0754	0.4315	1.0365	0.0000	47.8037	0.0194	2.3647
2016/03/04	14:25:36.550	2.9657	2.8842	3.4089	0.0000	0.4231	0.0220	3.3270	42.1488	1016.8876	16.9816	0.0000	0.0000	0.2367	0.0000	1.1545	8194.9478	0.0000	2.1374	0.0000	0.6490	0.0837	1.2111	0.4569	1.0284	0.0000	46.7522	0.0000	2.5110
2016/03/04	14:25:46.112	2.8104	2.0183	1.6693	0.0000	0.2995	0.0175	2.1567	13.9876	858.1660	20.5704	0.0007	0.0353	0.2395	0.0000	1.3191	7444.5385	0.0000	1.7321	0.0000	0.6867	0.0791	1.1703	0.4714	1.2761	0.0000	53.3531	0.0000	1.5934
2016/03/04	14:25:55.807	3.6045	3.8082	1.9572	0.0000	0.3473	0.0015	2.5950	22.4959	886.1859	16.8545	0.0000	0.0057	0.1762	0.0000	1.6249	7547.0443	0.0000	2.0883	0.0000	0.7819	0.0293	1.2486	0.4669	1.0344	0.0000	50.6097	0.0000	1.5045
2016/03/04	14:26:00.488	3.7335	2.2340	2.3657	0.0000	0.2761	0.0093	2.6136	23.1965	913.0217	15.7458	0.0000	0.0023	0.2226	0.0000	1.3664	7594.1362	0.0000	1.6281	0.0000	0.5763	0.0431	1.2485	0.4989	1.0506	0.0000	51.6328	0.0000	1.9620
2016/03/04	14:26:10.536	3.5330	3.2439	2.1382	0.0000	0.3086	0.0104	2.3047	17.4980	890.1895	19.5849	0.0000	0.0000	0.2592	0.0000	0.7779	7466.4851	0.0000	1.4056	0.0414	0.7466	0.0584	1.2203	0.4103	1.0063	0.0000	49.8369	0.0911	2.1122
2016/03/04	14:26:25.855	3.0190	2.6472	2.4437	0.0000	0.3505	0.0111	2.7952	28.4152	914.5878	19.0351	0.0000	0.0000	0.1728	0.0000	1.6884	8311.1407	0.0000	1.4269	0.0000	0.5845	0.0954	1.1338	0.4827	0.9418	0.0000	53.9526	0.0000	2.0071
2016/03/04	14:26:30.536	2.8122	3.0866	1.6412	0.0000	0.3638	0.0126	2.3238	17.2040	866.5146	18.1869	0.0000	0.0000	0.1940	0.0000	1.3725	7697.3454	0.0000	1.3859	0.0000	0.5873	0.0763	1.3180	0.4278	0.6927	0.0000	51.4401	0.0025	0.8502
2016/03/04	14:26:40.017	3.0072	2.4328	1.8139	0.0000	0.3092	0.0000	2.3425	20.1438	880.6292	14.9152	0.0000	0.0096	0.2358	0.0000	1.5306	7665.3929	0.0000	1.5533	0.0000	0.6171	0.0642	1.1826	0.4892	1.2430	0.0000	48.9185	0.0000	1.3245
2016/03/04	14:26:54.478	4.0684	1.2329	2.0685	0.0000	0.4478	0.0190	2.7157	25.4982	913.0533	17.9015	0.0000	0.0000	0.1302	0.0000	1.7119	8072.3196	0.0000	1.6151	0.0000	0.8026	0.1182	1.2262	0.4622	1.2000	0.0000	49.3468	0.0000	1.2648
2016/03/04	14:27:03.840	3.5817	4.3163	2.0088	0.0000	0.3162	0.0238	2.6674	22.7699	893.0156	18.1370	0.0000	0.0000	0.1946	0.0000	1.3174	7810.0127	0.0000	1.1420	0.0000	0.7283	0.0000	1.1962	0.4818	1.0744	0.0000	45.3478	0.0000	1.4961
2016/03/04	14:27:14.138	3.6151	2.3449	2.2614	0.0000	0.3519	0.0272	2.7456	25.7040	919.2660	18.1786	0.0006	0.0000	0.1725	0.0000	1.5155	8160.2488	0.0000	1.7854	0.0000	0.6986	0.0697	1.2179	0.5209	1.0691	0.0000	50.1005	0.0429	1.5694
2016/03/04	14:27:23.500	3.9403	2.6161	2.6124	0.0000	0.4265	0.0110	3.1803	36.9823	973.3474	16.4739	0.0000	0.0307	0.2744	0.0000	1.1539	8337.4472	0.0000	2.1763	0.0000	0.6637	0.0737	1.1458	0.4474	1.1017	0.0000	50.0991	0.0079	2.1809
2016/03/04	14:27:32.862	3.0337	9.6566	3.4773	0.0000	0.4724	0.0014	3.9343	54.0699	1066.0290	19.6837	0.0000	0.0927	0.2424	0.0013	1.0178	8735.7256	0.0000	2.2927	0.0000	0.7582	0.0612	1.1393	0.4770	1.2339	0.0000	55.1763	0.0750	2.5117
2016/03/04	14:27:42.224	1.0578	5.0639	0.9590	0.0000	0.2470	0.0136	2.0229	7.4109	812.6534	18.1416	0.0000	0.0028	0.2885	0.0000	1.5843	7443.9187	0.0000	1.0520	0.0000	0.5014	0.0495	1.2759	0.4792	1.1086	0.0000	53.1934	0.0000	1.0802
2016/03/04	14:27:51.586	3.2855	3.3902	1.7850	0.0000	0.2569	0.0157	2.5410	21.1504	878.8117	18.9589	0.0000	0.0131	0.2940	0.0000	2.0376	7692.4844	0.0000	1.5712	0.0016	0.6704	0.0206	1.2066	0.4470	1.1505	0.0000	49.9029	0.0710	1.0403
2016/03/04	14:28:01.147	2.8067	1.9212	2.1011	0.0000	0.3283	0.0183	2.9850	31.0808	942.3907	20.2622	0.0000	0.0021	0.2759	0.0000	1.6266	7984.4170	0.0000	2.1027	0.0000	0.6582	0.0650	1.1647	0.5078	1.0858	0.0000	53.2706	0.0000	1.7643
2016/03/04	14:28:10.509	2.9575	3.9160	2.3259	0.0000	0.3800	0.0229	3.0352	32.6524	960.3770	17.2684	0.0000	0.0000	0.2699	0.0000	1.2431	8277.8619	0.0000	2.1173	0.0000	0.8429	0.0514	1.2312	0.4116	1.1967	0.0000	54.1133	0.1278	1.5094
